run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
437;500;0,0000;0,00750000000000000;0,00750000000000000;0,1365000000000000;0,172579289345828;1,2;2;10;0,16;0;0;0;10;12;150;200;0,08;0,12
438;500;0,0000;0,01428571428571429;0,01428571428571429;0,1030769230769231;0,145924330584074;1,2;2;10;0,16;0;0;0;10;12;150;200;0,08;0,12
439;500;0,0000;0,00714285714285714;0,00714285714285714;0,0969230769230769;0,151815931058229;1,2;2;10;0,16;0;0;0;10;12;150;200;0,08;0,12
440;400;0,0000;0,01181818181818182;0,01181818181818182;0,0721875000000000;0,126793385079822;1,2;2;10;0,16;0;0;0;10;12;150;200;0,08;0,12
451;800;0,0000;0,00772727272727273;0,00772727272727273;0,0880000000000000;0,139344329289940;1,2;2;10;0,33;0;0;0;10;12;150;200;0,08;0,12
452;800;0,0000;0,00928571428571429;0,00928571428571429;0,1146875000000000;0,156444545553155;1,2;2;10;0,33;0;0;0;10;12;150;200;0,08;0,12
453;600;0,0000;0,01333333333333333;0,01333333333333333;0,1570000000000000;0,165314515058082;1,2;2;10;0,33;0;0;0;10;12;150;200;0,08;0,12
454;600;0,0000;0,01083333333333333;0,01083333333333333;0,1226923076923077;0,166127654037181;1,2;2;10;0,33;0;0;0;10;12;150;200;0,08;0,12
455;600;0,0000;0,01600000000000000;0,01600000000000000;0,1166666666666667;0,142371685983193;1,2;2;10;0,33;0;0;0;10;12;150;200;0,08;0,12
466;1000;0,0000;0,02250000000000000;0,02250000000000000;0,1384210526315789;0,154677555575560;1,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,12
467;800;0,0000;0,01000000000000000;0,01000000000000000;0,1202777777777778;0,155775783648300;1,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,12
468;1000;0,0000;0,01625000000000000;0,01625000000000000;0,1830000000000000;0,180156677843006;1,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,12
469;600;0,0000;0,00781250000000000;0,00781250000000000;0,0673913043478261;0,123554087946216;1,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,12
470;1000;0,0000;0,01375000000000000;0,01375000000000000;0,1816666666666667;0,180224727440361;1,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,12
481;1700;1,0000;0,98199999999999998;0,01800000000000002;0,8105357142857142;0,216467170061157;1,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,12
482;1200;1,0000;0,98944444444444446;0,01055555555555554;0,7722727272727272;0,248604329314903;1,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,12
483;1300;1,0000;0,99214285714285710;0,00785714285714290;0,7859523809523810;0,209962014705155;1,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,12
484;1300;1,0000;0,98833333333333329;0,01166666666666671;0,6950000000000000;0,262017413543451;1,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,12
485;1700;1,0000;0,98499999999999999;0,01500000000000001;0,7327777777777778;0,287791101232679;1,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,12
496;1200;1,0000;0,98399999999999999;0,01600000000000001;0,7891666666666667;0,204998206591868;1,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,12
497;1100;1,0000;0,98928571428571432;0,01071428571428568;0,7944736842105263;0,227583285956556;1,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,12
498;1700;1,0000;0,99249999999999994;0,00750000000000006;0,7195000000000000;0,217793359330401;1,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,12
499;1100;1,0000;0,98772727272727268;0,01227272727272732;0,8419565217391304;0,203177816939849;1,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,12
